Manufacturer,Model,Description,Transmission,Vehicle_Type,Engine_Capacity,Fuel_Type,Powertrain,Engine_PowerPS,Engine_Power,Emissions_CO2,THC0Emissions0[mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Diesel 180PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),180,132,127,7,59,65,1.47,168,168
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Diesel 180PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),180,132,127,7,59,65,1.47,168,168
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Diesel 180PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),180,132,127,7,59,65,1.47,168,168
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Diesel 180PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),180,132,127,7,59,65,1.47,168,168
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 200PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),200,147,389,8,15,,1.53,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 200PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),200,147,389,8,15,,1.53,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 200PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),200,147,389,8,15,,1.53,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 200PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),200,147,389,8,15,,1.53,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Diesel 240PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,177,105,7,42,49,5.96,168,168
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Diesel 240PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,177,105,7,42,49,5.96,168,168
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Diesel 240PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,177,105,7,42,49,5.96,168,168
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Diesel 240PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,177,105,7,42,49,5.96,168,168
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 249PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),249,183,389,8,15,,1.53,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 249PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),249,183,389,8,15,,1.53,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 249PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),249,183,389,8,15,,1.53,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 249PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),249,183,389,8,15,,1.53,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 300PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,277,13,11,,0.32,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 300PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,277,13,11,,0.32,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 300PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,277,13,11,,0.32,126,126
LAND ROVER,"Evoque, 20.25MY                              ",2.0 i4 Petrol 300PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,277,13,11,,0.32,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 300PS AWD Auto 5-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,543,8,9,,1.75,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 300PS AWD Auto 5-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,543,8,9,,1.75,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 300PS AWD Auto 7-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,543,8,9,,1.75,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 300PS AWD Auto 7-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,543,8,9,,1.75,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 404PS AWD Auto,A8-AWD,Automatic,1997,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),300,221,463,11,32,,,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 404PS AWD Auto,A8-AWD,Automatic,1997,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),300,221,463,11,32,,,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 300PS AWD Auto 5-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,543,8,9,,1.75,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 300PS AWD Auto 5-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,543,8,9,,1.75,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 300PS AWD Auto 7-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,543,8,9,,1.75,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 300PS AWD Auto 7-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,543,8,9,,1.75,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 404PS AWD Auto,A8-AWD,Automatic,1997,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),300,221,463,11,32,,,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",2.0 i4 Petrol 404PS AWD Auto,A8-AWD,Automatic,1997,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),300,221,463,11,32,,,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 i6 Petrol 400PS AWD Auto 5-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 i6 Petrol 400PS AWD Auto 5-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 i6 Petrol 400PS AWD Auto 5-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 i6 Petrol 400PS AWD Auto 5-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 i6 Petrol 400PS AWD Auto 7-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 i6 Petrol 400PS AWD Auto 7-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 i6 Petrol 400PS AWD Auto 7-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 i6 Petrol 400PS AWD Auto 7-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 249PS AWD Auto 5-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 249PS AWD Auto 5-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 249PS AWD Auto 7-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 249PS AWD Auto 7-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 249PS AWD Auto 5-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 249PS AWD Auto 5-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 249PS AWD Auto 7-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 249PS AWD Auto 7-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 5-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 5-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 5-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 5-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,92,10,60,69,0.22,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,92,10,60,69,0.22,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,92,10,60,69,0.22,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,92,10,60,69,0.22,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 7-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 7-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 7-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 7-seat,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 7-seat with Active-Roll Control,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,92,10,60,69,0.22,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 7-seat with Active-Roll Control,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,92,10,60,69,0.22,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 7-seat with Active-Roll Control,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,92,10,60,69,0.22,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",3.0 V6 Diesel 306PS AWD Auto 7-seat with Active-Roll Control,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),306,225,92,10,60,69,0.22,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",4.4 V8 Diesel 340PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4367,Diesel,Internal Combustion Engine (ICE),340,250,128,27,55,81,0.04,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",4.4 V8 Diesel 340PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4367,Diesel,Internal Combustion Engine (ICE),340,250,128,27,55,81,0.04,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",4.4 V8 Diesel 340PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4367,Diesel,Internal Combustion Engine (ICE),340,250,128,27,55,81,0.04,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",4.4 V8 Diesel 340PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4367,Diesel,Internal Combustion Engine (ICE),340,250,128,27,55,81,0.04,168,168
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 525PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 525PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 525PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 525PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 525PS AWD Auto 7-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 525PS AWD Auto 7-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 525PS AWD Auto 7-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 525PS AWD Auto 7-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 575PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),575,423,264,13,13,,0.99,126,126
LAND ROVER,"Range Rover Sport, 20MY                      ",5.0 V8 Petrol 575PS AWD Auto 5-seat with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),575,423,264,13,13,,0.99,126,126
LAND ROVER,"Range Rover, 20MY                            ",2.0 i4 Petrol 404PS AWD Auto LWB,A8-AWD,Automatic,1997,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),300,221,463,11,32,,,126,126
LAND ROVER,"Range Rover, 20MY                            ",2.0 i4 Petrol 404PS AWD Auto LWB,A8-AWD,Automatic,1997,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),300,221,463,11,32,,,126,126
LAND ROVER,"Range Rover, 20MY                            ",2.0 i4 Petrol 404PS AWD Auto SWB,A8-AWD,Automatic,1997,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),300,221,463,11,32,,,126,126
LAND ROVER,"Range Rover, 20MY                            ",2.0 i4 Petrol 404PS AWD Auto SWB,A8-AWD,Automatic,1997,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),300,221,463,11,32,,,126,126
LAND ROVER,"Range Rover, 20MY                            ",3.0 i6 Petrol 400PS AWD Auto LWB,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover, 20MY                            ",3.0 i6 Petrol 400PS AWD Auto LWB,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover, 20MY                            ",3.0 i6 Petrol 400PS AWD Auto SWB,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover, 20MY                            ",3.0 i6 Petrol 400PS AWD Auto SWB,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,294,138,10,25,,2.16,60,60
LAND ROVER,"Range Rover, 20MY                            ",3.0 V6 Diesel 249PS AWD Auto LWB,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover, 20MY                            ",3.0 V6 Diesel 249PS AWD Auto LWB,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover, 20MY                            ",3.0 V6 Diesel 249PS AWD Auto SWB,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover, 20MY                            ",3.0 V6 Diesel 249PS AWD Auto SWB,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),249,183,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover, 20MY                            ",3.0 V6 Diesel 275PS AWD Auto LWB,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),275,202,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover, 20MY                            ",3.0 V6 Diesel 275PS AWD Auto LWB,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),275,202,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover, 20MY                            ",3.0 V6 Diesel 275PS AWD Auto SWB,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),275,202,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover, 20MY                            ",3.0 V6 Diesel 275PS AWD Auto SWB,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),275,202,77,10,64,74,0.38,168,168
LAND ROVER,"Range Rover, 20MY                            ",4.4 V8 Diesel 340PS AWD Auto LWB with Active-Roll Control,A8-AWD,Automatic,4367,Diesel,Internal Combustion Engine (ICE),340,250,128,27,55,81,0.04,168,168
LAND ROVER,"Range Rover, 20MY                            ",4.4 V8 Diesel 340PS AWD Auto LWB with Active-Roll Control,A8-AWD,Automatic,4367,Diesel,Internal Combustion Engine (ICE),340,250,128,27,55,81,0.04,168,168
LAND ROVER,"Range Rover, 20MY                            ",4.4 V8 Diesel 340PS AWD Auto SWB with Active-Roll Control,A8-AWD,Automatic,4367,Diesel,Internal Combustion Engine (ICE),340,250,128,27,55,81,0.04,168,168
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 525PS AWD Auto LWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 525PS AWD Auto LWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 525PS AWD Auto SWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 525PS AWD Auto SWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 525PS AWD Auto LWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 525PS AWD Auto SWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 525PS AWD Auto SWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),525,386,398,19,10,,1.19,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 565PS AWD Auto LWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),565,415,409,16,7,,1.3,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 565PS AWD Auto LWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),565,415,409,16,7,,1.3,126,126
LAND ROVER,"Range Rover, 20MY                            ",5.0 V8 Petrol 565PS AWD Auto SWB with Active-Roll Control,A8-AWD,Automatic,4999,Petrol,Internal Combustion Engine (ICE),565,415,409,16,7,,,126,126
LAND ROVER,"Velar, 20MY                                  ",2.0 i4 Diesel 180PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),180,132,61,12,42,54,1.36,168,168
LAND ROVER,"Velar, 20MY                                  ",2.0 i4 Diesel 180PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),180,132,61,12,42,54,1.36,168,168
LAND ROVER,"Velar, 20MY                                  ",2.0 i4 Diesel 240PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,177,71,23,57,81,0.5,168,168
LAND ROVER,"Velar, 20MY                                  ",2.0 i4 Diesel 240PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,177,71,23,57,81,0.5,168,168
LAND ROVER,"Velar, 20MY                                  ",2.0 i4 Petrol 250PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),250,184,370,5,12,,1.16,126,126
LAND ROVER,"Velar, 20MY                                  ",2.0 i4 Petrol 250PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),250,184,370,5,12,,1.16,126,126
LAND ROVER,"Velar, 20MY                                  ",2.0 i4 Petrol 300PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,456,6,10,,1.56,126,126
LAND ROVER,"Velar, 20MY                                  ",2.0 i4 Petrol 300PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,221,456,6,10,,1.56,126,126
LAND ROVER,"Velar, 20MY                                  ",3.0 V6 Diesel 275PS AWD Auto,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),275,202,94,16,53,64,0.39,168,168
LAND ROVER,"Velar, 20MY                                  ",3.0 V6 Diesel 275PS AWD Auto,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),275,202,94,16,53,64,0.39,168,168
LAND ROVER,"Velar, 20MY                                  ",3.0 V6 Diesel 300PS AWD Auto,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),300,221,94,16,53,64,0.39,168,168
LAND ROVER,"Velar, 20MY                                  ",3.0 V6 Diesel 300PS AWD Auto,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),300,221,94,16,53,64,0.39,168,168
LEXUS,ES 300h MY23,"19"" (FWD) ES 300h F SPORT                                                           ",E-CVT,Automatic,2487,Electric / Petrol,Hybrid Electric Vehicle (HEV),218,160,177,14,2,16,,60,60
LEXUS,ES 300h MY23,"19"" (FWD) ES 300h F SPORT Takumi Pack                                               ",E-CVT,Automatic,2487,Electric / Petrol,Hybrid Electric Vehicle (HEV),218,160,177,14,2,16,,60,60
LEXUS,ES 300h MY23,"18"" (FWD) ES 300h Takumi with Digital Door Mirrors                                  ",E-CVT,Automatic,2487,Electric / Petrol,Hybrid Electric Vehicle (HEV),218,160,177,14,2,16,,60,60
LEXUS,ES 300h MY23,"18"" (FWD) ES 300h Premium Edition                                                   ",E-CVT,Automatic,2487,Electric / Petrol,Hybrid Electric Vehicle (HEV),218,160,177,14,2,16,,60,60
LEXUS,ES 300h MY23,"18"" (FWD) ES 300h Takumi                                                            ",E-CVT,Automatic,2487,Electric / Petrol,Hybrid Electric Vehicle (HEV),218,160,177,14,2,16,,60,60
LEXUS,ES 300h MY23,"18"" (FWD) ES 300h Premium Pack                                                      ",E-CVT,Automatic,2487,Electric / Petrol,Hybrid Electric Vehicle (HEV),218,160,177,14,2,16,,60,60
LEXUS,LC Convertible,"20""& 21"" (RWD) LC Convertible                                                      ",A10,Automatic,4969,Petrol,Internal Combustion Engine (ICE),464,341,109,17,17,34,,,
LEXUS,LC Convertible,"21"" (RWD) Black Inspiration                                                         ",A10,Automatic,4969,Petrol,Internal Combustion Engine (ICE),464,341,109,17,17,34,,,
LEXUS,LC Convertible,"21"" (RWD) Regatta Edition                                                           ",A10,Automatic,4969,Petrol,Internal Combustion Engine (ICE),464,341,109,17,17,34,,,
LEXUS,LC Convertible,"21"" (RWD) Sport Pack                                                                ",A10,Automatic,4969,Petrol,Internal Combustion Engine (ICE),464,341,109,17,17,34,,,
LEXUS,LC Convertible,"21"" (RWD) Ultimate Edition                                                          ",A10,Automatic,4969,Petrol,Internal Combustion Engine (ICE),464,341,109,17,17,34,,,
